artist,style,url
Marcantonio Franceschini,Baroque,https://artsandculture.google.com/asset/the-guardian-angel/nAGv1gY-uEW91g
Jan Brueghel the Younger,Baroque,https://artsandculture.google.com/asset/the-crucifixion-pieter-brueghel-ii/jwEYXshchmVzFw
Jacob van Ruisdael,Baroque,https://artsandculture.google.com/asset/landscape-with-a-wheatfield-jacob-van-ruisdael/5wFhMYoODNIukA
Michiel Sweerts,Baroque,https://artsandculture.google.com/asset/refreshing-the-thirsty-michael-sweerts/MQHKcql4GpOkcg
Gerrit Dou,Baroque,https://artsandculture.google.com/asset/a-hermit-gerard-dou/DwGV0yQ2WZpkhQ
Ferdinand Bol,Baroque,https://artsandculture.google.com/asset/woman-at-her-dressing-table-ferdinand-bol/cwEikMdH5_guUw
Johannes Moreelse,Baroque,https://artsandculture.google.com/asset/democritus-the-laughing-philosopher-moreelse-johannes/QQG7vX-Ng7UIkg
Dirck van Baburen,Baroque,https://artsandculture.google.com/asset/the-procuress/SQGuBVNXxqSb2Q
,Baroque,https://artsandculture.google.com/asset/moses-and-the-messengers-from-canaan/_AGwismNdsOe_g
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/young-woman-in-fantasy-costume-rembrandt-harmensz-van-rijn/XwEYz-3NfgBPJw
Ludolf Bakhuizen,Baroque,https://artsandculture.google.com/asset/dutch-ships-in-the-roads-of-texel-in-the-middle-the-gouden-leeuw-the-flagship-of-cornelis-tromp-ludolf-bakhuysen/BgFQVgEqOra58w
Diego Velázquez,Baroque,https://artsandculture.google.com/asset/king-philip-iv-of-spain-diego-rodríguez-de-silva-y-velázquez/TQEMgH45vGmL8w
Sebastiano Ricci,Baroque,https://artsandculture.google.com/asset/bacchus-and-ariadne-sebastiano-ricci/QQHlryQPZrek8g
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/musizierende-engel-peter-paul-rubens/LAFO9TUHis_DCg
Jacob van Ruisdael,Baroque,https://artsandculture.google.com/asset/forest-scene-jacob-van-ruisdael/3AEIkHqDU42OaA
Bartholomeus van Bassen,Baroque,https://artsandculture.google.com/asset/interior-of-a-catholic-church-bassen-bartholomeus-van/ZgED4ZzaaiddEQ
Juan de Valdés Leal  ,Baroque,https://artsandculture.google.com/asset/temptations-of-saint-jerome/KgEL_EpSb5FUdw
Orazio Gentileschi,Baroque,https://artsandculture.google.com/asset/the-finding-of-moses-orazio-gentileschi/NQFw7Rt79dfmGQ
Jan Asselijn,Baroque,https://artsandculture.google.com/asset/a-coastal-ruin-in-italy-jan-asselijn/1AG_P47UNMHoLQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/a-girl-with-a-broom-rembrandt-workshop-possibly-carel-fabritius/CwG9DBX0XTdt8A
Nicolas Poussin,Baroque,https://artsandculture.google.com/asset/rinaldo-and-armida/CgH1tZlxkW-LPg
Jan Steen,Baroque,https://artsandculture.google.com/asset/the-drawing-lesson-jan-steen/wQGKn5QNe7bH9g
Claude Lorrain,Baroque,https://artsandculture.google.com/asset/rape-of-europa-claude-gellée-called-le-lorrain/-wEtS-WqSSEywQ
Antonio del Castillo y Saavedra,Baroque,https://artsandculture.google.com/asset/baptism-of-saint-francis-antonio-del-castillo-saavedra/VgE-3Y6jZgfgmQ
Nicolaes Pickenoy,Baroque,https://artsandculture.google.com/asset/portrait-of-johanna-le-maire-wife-of-pieter-van-son-nicolaes-eliasz-pickenoy/kAH5NFBBlJkOYA
Samuel Dirksz van Hoogstraten,Baroque,https://artsandculture.google.com/asset/the-anemic-lady-samuel-van-hoogstraten/VQH0b8pgNeV2RQ
Johannes Mytens,Baroque,https://artsandculture.google.com/asset/margaretha-van-raephorst-d-1690-wife-of-cornelis-tromp-jan-mijtens/LgG4Tz29SSWLqw
Domenico Fetti,Baroque,https://artsandculture.google.com/asset/portrait-of-a-man-with-a-sheet-of-music-domenico-fetti/XAGmdZ3bbzoBQQ
Anthony van Dyck,Baroque,https://artsandculture.google.com/asset/james-stuart-1612–1655-duke-of-richmond-and-lennox-anthony-van-dyck/wwFmSxHgIbe6jg
Adriaen van Ostade,Baroque,https://artsandculture.google.com/asset/travellers-at-rest-adriaen-van-ostade/AwEtkx_Y5EBSmQ
Hendrick ter Brugghen,Baroque,https://artsandculture.google.com/asset/the-concert-hendrick-ter-brugghen/uwHligxmhsabpg
Bartholomeus Breenbergh,Baroque,https://artsandculture.google.com/asset/moses-and-aaron-changing-the-rivers-of-egypt-to-blood-bartholomeus-breenbergh/YwFtuassHYGX2A
Jacob Jordaens,Baroque,https://artsandculture.google.com/asset/satyr-playing-the-pipe-jupiter-s-childhood-fragment-jacob-jordaens/QgFYwwnIvypLNA
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/a-forest-at-dawn-with-a-deer-hunt-peter-paul-rubens/GwHviaAcQPzCSw
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/judith-mit-dem-haupte-des-holofernes-peter-paul-rubens-siegen-1577-1640-antwerpen/VQHtCnx1HaCsnQ
Pieter de Hooch,Baroque,https://artsandculture.google.com/asset/man-reading-a-letter-to-a-woman-pieter-de-hooch/2wFMMKX-FyZzNQ
Diego Velázquez,Baroque,https://artsandculture.google.com/asset/the-supper-at-emmaus-velázquez-diego-rodríguez-de-silva-y-velázquez/EwGpJzTpupoOgA
Dirck van Baburen,Baroque,https://artsandculture.google.com/asset/the-crowning-with-thorns-dirck-van-baburen/dQGXves_xuwloA
Pieter Lastman,Baroque,https://artsandculture.google.com/asset/the-angel-raphael-takes-leave-of-old-tobit-and-his-son-tobias-pieter-lastman/2gEFI7MTfftu5g
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/simeon-s-song-of-praise-rijn-rembrandt-van/FwEmcREZPD-Wow
Paulus Moreelse,Baroque,https://artsandculture.google.com/asset/girl-at-the-mirror-paulus-moreelse/1gER8IG0V6GX4w
Frans Hals,Baroque,https://artsandculture.google.com/asset/portrait-of-a-dutch-family-frans-hals-dutch-b-circa-1581-circa-1585-d-1666/rgENZYS0nCVD-Q
Jan Miense Molenaer,Baroque,https://artsandculture.google.com/asset/the-five-senses-sight-molenaer-jan-miense/KQFYGdID-sV4Rw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/the-man-with-the-golden-helmet-rembrandt-circle/NgGTJY5DC_fR5Q
Guido Reni,Baroque,https://artsandculture.google.com/asset/madonna-and-child-guido-reni/GQG7j6d0n-rykg
Willem the younger van de Velde,Baroque,https://artsandculture.google.com/asset/a-brisk-breeze/CQFfj-Mypa25cw
Nicolaes Maes,Baroque,https://artsandculture.google.com/asset/old-woman-saying-grace-known-as-the-prayer-without-end-nicolaes-maes/3AEBA7dFnmFKVg
Rachel Ruysch,Baroque,https://artsandculture.google.com/asset/still-life-with-flowers-rachel-ruysch/FgFwiMlaanBF3w
Johannes Vermeer,Baroque,https://artsandculture.google.com/asset/the-lacemaker-johannes-vermeer/KgFdRFKLfvwp8g
Louise Moillon,Baroque,https://artsandculture.google.com/asset/basket-of-peaches-with-quinces-and-plums-louise-moillon/VwGWwHtwc17Wyw
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/portrait-of-a-woman-probably-susanna-lunden-susanna-fourment-1599–1628-peter-paul-rubens/QgHosNS3Xqv2LQ
Hendrick ter Brugghen,Baroque,https://artsandculture.google.com/asset/the-calling-of-saint-matthew-hendrick-ter-brugghen/8wER3W37Laz6Yg
Eustache Le Sueur,Baroque,https://artsandculture.google.com/asset/the-rape-of-tamar-eustache-le-sueur/2AF1Y0S9nt-9iA
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/the-return-of-the-prodigal-son-bartolomé-esteban-murillo/pwHLLdxftqT_pg
Francisco de Zurbarán,Baroque,https://artsandculture.google.com/asset/fray-pedro-machado-francisco-de-zurbarán/_QGl_ITIJOn2dw
Frans Hals,Baroque,https://artsandculture.google.com/asset/portrait-of-willem-van-heythuysen-frans-hals/hgFQUgE_bRdiZQ
Anthony van Dyck,Baroque,https://artsandculture.google.com/asset/jaspar-de-charles-van-nieuwenhoven-sir-anthony-van-dyck/8AG83czQFnfrOA
Jan Victors,Baroque,https://artsandculture.google.com/asset/the-angel-taking-leave-of-tobit-and-his-family-jan-victors/WAF3TFS3-wzHSw
Anthony van Dyck,Baroque,https://artsandculture.google.com/asset/die-ausgießung-des-heiligen-geistes-anton-anthonis-van-dyck/NQFzOOBLRBwK8Q
Luis Tristán,Baroque,https://artsandculture.google.com/asset/st-jerome-doing-penance-in-his-study/pgEqmOecXyA7Mw
Gerard ter Borch,Baroque,https://artsandculture.google.com/asset/ratification-of-the-peace-of-m-nster-between-spain-and-the-dutch-republic-in-the-town-hall-of-m-nster-15-may-1648-copy-after-gerard-ter-borch-ii/JwG9yzy7cHcxLQ
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/portrait-of-christophe-plantin-by-peter-paul-rubens-peter-paul-rubens/AwGGkQVAgpZOig
Gerard ter Borch,Baroque,https://artsandculture.google.com/asset/a-maid-milking-a-cow-in-a-barn-gerard-ter-borch/6AEewDQ0KBYY-Q
Jan Steen,Baroque,https://artsandculture.google.com/asset/die-hochzeit-des-tobias-jan-steen-leiden-1625-26-1679-leiden/0QFYoU0EvgdKgA
Jacob Jordaens,Baroque,https://artsandculture.google.com/asset/the-meeting-of-odysseus-and-nausicaa-jacob-jordaens-i/lAFd3ABuJYlNDg
Nicolaes Maes,Baroque,https://artsandculture.google.com/asset/the-old-lacemaker-maes-nicolaes/CgFD9ilY5f35qQ
Bernardo Strozzi,Baroque,https://artsandculture.google.com/asset/adoration-of-the-shepherds/yQHt2icwNLdLlw
Elisabetta Sirani,Baroque,https://artsandculture.google.com/asset/virgin-and-child-elisabetta-sirani/DwHZzNATKFEhCw
Matthias Stom,Baroque,https://artsandculture.google.com/asset/the-adoration-of-the-shepherds-matthias-stom-stomer/YwEv_1zCaBSslQ
Aelbert Cuyp,Baroque,https://artsandculture.google.com/asset/the-passage-boat-aelbert-cuyp/NQHkH0WMF87pTQ
Barocci Federico,Baroque,https://artsandculture.google.com/asset/self-portrait-barocci-federico-1535–1612/CgEY5BWKET_r9g
Anthony van Dyck,Baroque,https://artsandculture.google.com/asset/portrait-of-a-genovese-gentleman-anton-van-dyck/6QH050mjCOy5IQ
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/the-crucifixion-bartolomé-estebán-murillo/xgGdITZQ62KxkQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/ahasuerus-haman-and-esther/2AFZ29DarGbWUQ
Jacob Jordaens,Baroque,https://artsandculture.google.com/asset/the-king-drinks-jacob-jordaens/VwERnYQd_zAzpw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/portrait-of-rembrandt-1606-1669-with-a-gorget-rijn-rembrandt-van/owFkbgpnJJUfSw
Frans Post,Baroque,https://artsandculture.google.com/asset/landscape-in-brazil-frans-jansz-post/GgGGEWLZWkmAfA
Francesco Buoneri,Baroque,https://artsandculture.google.com/asset/the-resurrection-francesco-buoneri-called-cecco-del-caravaggio-italian-1588-90–after-1620/fQHWIZqsKxGwMA
Frans Hals,Baroque,https://artsandculture.google.com/asset/portrait-of-samuel-ampzing-frans-hals/-QF8tTLDVjZh_g
Guido Reni,Baroque,https://artsandculture.google.com/asset/bacchus-and-ariadne-guido-reni/-gEy3h8Uu8AXiw
Francisco de Zurbarán,Baroque,https://artsandculture.google.com/asset/madonna-and-child/9QH-xR8J4X1B3w
Nicolas Poussin,Baroque,https://artsandculture.google.com/asset/the-destruction-and-sack-of-the-temple-of-jerusalem/wAHMGDX5C-AK1g
Pietro da Cortona,Baroque,https://artsandculture.google.com/asset/battle-of-alexander-versus-darius/TAFxS-oMiYzUyA
Jan Dirksz Both,Baroque,https://artsandculture.google.com/asset/an-italianate-evening-landscape-jan-both/pAEJs1U-AQYmaQ
Juan Ribalta,Baroque,https://artsandculture.google.com/asset/the-adoration-of-the-shepherds-juan-ribalta/BwHumJqhmXM5IA
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/the-circumcision-rembrandt-van-rijn/2wHzebTl8zc4LA
Pieter de Hooch,Baroque,https://artsandculture.google.com/asset/woman-with-a-water-pitcher-and-a-man-by-a-bed-the-maidservant-pieter-de-hooch/LQG_LI6sHdJ0rA
Aelbert Cuyp,Baroque,https://artsandculture.google.com/asset/cows-in-a-river-aelbert-cuyp/tQHv1beZaNiASQ
Bernardo Strozzi,Baroque,https://artsandculture.google.com/asset/tobias-curing-his-father-s-blindness-bernardo-strozzi/mQHsYdP51JqO5A
Balthasar van der Ast,Baroque,https://artsandculture.google.com/asset/flowers-in-a-wan-li-vase-with-shells-ast-balthasar-van-der/FgE_EKtPdeZwUg
Adriaen Hanneman,Baroque,https://artsandculture.google.com/asset/posthumous-portrait-of-mary-i-stuart-1631-1660-with-a-servant-hanneman-adriaen/fQF9oNNwNHfcNg
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/portrait-of-a-man-thought-to-be-dr-ephraøm-bueno-rembrandt-harmensz-van-rijn/XwF_k0RfSuo_rQ
Gerard van Honthorst,Baroque,https://artsandculture.google.com/asset/portrait-of-frederick-henry-prince-of-orange-workshop-of-gerard-van-honthorst/GgHkzKMWRju4rw
Johann Liss,Baroque,https://artsandculture.google.com/asset/nymph-and-shepherd-johann-liss/iQHdhKiyMFNkug
David Teniers the Younger,Baroque,https://artsandculture.google.com/asset/the-temptation-of-st-anthony/IwHqShKHL1WOgg
Adriaen Hanneman,Baroque,https://artsandculture.google.com/asset/william-iii-1650-1702-prince-of-orange-as-a-child-adriaen-hanneman/xgGaInWRM6UX8A
Adriaen Hanneman,Baroque,https://artsandculture.google.com/asset/self-portrait-adriaen-hanneman/igHlsOhYeVY4xw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/the-apostle-paul-rembrandt-van-rijn-and-workshop/GAH1-sx8w6tgQQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/familienbild-rembrandt-leiden-1606-07-1669-amsterdam/vwFGeMLym3o1RA
Guido Reni,Baroque,https://artsandculture.google.com/asset/the-baptism-of-christ-guido-reni/jQEZEeOxlf_0uQ
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/the-flight-into-egypt-bartolomé-esteban-murillo/LQHRrS-umDoNTA
Benedetto Luti,Baroque,https://artsandculture.google.com/asset/christ-and-the-woman-of-samaria-benedetto-luti/GwGGpFWsrZg4GQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/self-portrait-rembrandt-harmensz-van-rijn/pgESLEqtPqksZw
Ludolf Bakhuizen,Baroque,https://artsandculture.google.com/asset/dutch-merchant-ships-in-a-storm-ludolf-bakhuizen/KQF_FQxlBWZvZw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/elsje-christiaens-hanging-on-a-gibbet-rembrandt-rembrandt-van-rijn/xQFJlRXVydRxqA
Francisco de Zurbarán,Baroque,https://artsandculture.google.com/asset/visión-del-beato-alonso-rodríguez-francisco-de-zurbarán/ywFtwotA6ubU0g
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/saint-juste-and-saint-rufine/iwHSiT-IjL99IA
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/two-sleeping-children/ZQF7d6BJQdY5Qg
Ferdinand Bol,Baroque,https://artsandculture.google.com/asset/the-captain-of-god-s-army-appearing-to-joshua-ferdinand-bol/5gFVj3rmqeQ_PQ
Nicolas Poussin,Baroque,https://artsandculture.google.com/asset/venus-and-mercury/ZAHNvInxHQnztA
Jacob van Ruisdael,Baroque,https://artsandculture.google.com/asset/landscape-with-a-village-in-the-distance-jacob-van-ruisdael/AAEOBjnXxAQ5og
Pieter Claesz,Baroque,https://artsandculture.google.com/asset/still-life-with-a-fish-pieter-claesz/dgHg-TG-a39iXg
Jacob Marrel,Baroque,https://artsandculture.google.com/asset/twee-tulpen-een-schelp-en-een-sprinkhaan-jacob-marrel/SQEaBbsRbWbGDQ
Nicolaes Maes,Baroque,https://artsandculture.google.com/asset/portrait-of-pieter-groenendijk-nicolaes-maes/2wHvcuN9Hz6SzA
Peter Wtewael,Baroque,https://artsandculture.google.com/asset/kitchen-scene-peter-wtewael/lAH7g7Z8qkN2NA
Anthony van Dyck,Baroque,https://artsandculture.google.com/asset/frans-snyders-anthony-van-dyck/CAE2ouO1Ku46pQ
Bernardo Strozzi,Baroque,https://artsandculture.google.com/asset/the-tribute-money-bernardo-strozzi/xAEVa2LdrYZmKA
Hendrik Goltzius,Baroque,https://artsandculture.google.com/asset/vertumnus-and-pomona-hendrick-goltzius/4gEIKibhmven7Q
Adriaen van der Werff,Baroque,https://artsandculture.google.com/asset/the-judgement-of-paris/gQGMEGJ4wbaJIA
Claude Lorrain,Baroque,https://artsandculture.google.com/asset/the-trojan-women-setting-fire-to-their-fleet-claude-lorrain-claude-gellée/UAFzI-JsxsUgrw
Mary Beale,Baroque,https://artsandculture.google.com/asset/portrait-of-a-young-girl-mary-beale/agGp5PvQD3alSA
Diego Velázquez,Baroque,https://artsandculture.google.com/asset/portrait-of-cardinal-gaspar-de-borja-diego-velázquez-workshop-of/AAFiwIbfN7WMnA
Caspar van Wittel,Baroque,https://artsandculture.google.com/asset/piazza-navona-rome-caspar-adriaansz-van-wittel-vanvitelli/CAFL2CO4s4IFMA
Guercino,Baroque,https://artsandculture.google.com/asset/penitent-magdalene-guercino-s-workshop/kgGMrOA7iRBDzA
Juan Carreño de Miranda,Baroque,https://artsandculture.google.com/asset/the-assumption-of-the-virgin-juan-carreño-de-miranda/HwGEP-hNGNnlEw
Jan van Goyen,Baroque,https://artsandculture.google.com/asset/view-of-haarlem-and-the-haarlemmer-meer-jan-van-goyen/2gHHFoaJ-D_JxQ
Jacob van Schuppen,Baroque,https://artsandculture.google.com/asset/the-guitar-player-jacob-van-schuppen/pAG7_pRtW7WlMg
Gerard van Honthorst,Baroque,https://artsandculture.google.com/asset/artemisia/CgFj6LZzSS_QVg
Jacob Jordaens,Baroque,https://artsandculture.google.com/asset/susanna-and-the-elders-jacob-jordaens/pgFdfqTprWXyrw
Allaert van Everdingen,Baroque,https://artsandculture.google.com/asset/hendrik-trip-s-cannon-foundry-in-julitabruk-sweden-allaert-van-everdingen/_AF3LVCZO9Y-tw
David Teniers the Younger,Baroque,https://artsandculture.google.com/asset/old-age-in-search-of-youth-david-teniers-the-younger/wAGAvxFNCgRSEQ
Joos de Momper,Baroque,https://artsandculture.google.com/asset/winter-landscape-joose-de-momper-ii-the-younger/FQFr16cabzV8Zw
Simon Vouet,Baroque,https://artsandculture.google.com/asset/david-with-the-head-of-goliath-simon-vouet/ZAHcxbvutWRjgA
Adriaen van Utrecht,Baroque,https://artsandculture.google.com/asset/still-life-with-games-and-vegetables/ugGv1oCLA_lV_Q
Christoffel Pierson,Baroque,https://artsandculture.google.com/asset/niche-with-falconry-gear-christoffel-pierson/0AG_0HYzvvvsGA
Pieter Neefs the Elder,Baroque,https://artsandculture.google.com/asset/a-church-interior-with-elegant-figures-strolling-and-figures-attending-mass-peeter-neeffs-the-elder/uQHYE4x-krvSHw
Michiel Sweerts,Baroque,https://artsandculture.google.com/asset/feeding-the-hungry-michael-sweerts/ZQFdxoX4xyh8pQ
Guido Reni,Baroque,https://artsandculture.google.com/asset/st-john-the-baptist-in-the-wilderness/NgGIQTXfEmnDuQ
Laurent de la Hyre,Baroque,https://artsandculture.google.com/asset/cornelia-rejecting-the-crown-of-the-ptolemies-laurent-de-la-hyre/ZQHnkAQn2-I39g
Antonio Zanchi,Baroque,https://artsandculture.google.com/asset/sisyphus-zanchi-antonio/MAG8AsisrOeiHg
Willem de Poorter,Baroque,https://artsandculture.google.com/asset/the-idolatry-of-king-solomon-willem-de-poorter/UgHhXHA4S3c2Eg
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/portrait-of-a-man-probably-a-member-of-the-van-beresteyn-family-rembrandt-rembrandt-van-rijn/OAFXMnZhs55l4g
Jan Lievens,Baroque,https://artsandculture.google.com/asset/samson-and-delilah-jan-lievens/bAEAZyyfW-GzuA
Joseph Werner,Baroque,https://artsandculture.google.com/asset/allegory-of-louis-xiv-as-apollo-on-the-chariot-of-the-sun/wQFTVIPRzTKeOQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/old-man-in-profile-rembrandt-rembrandt-van-rijn/QwF3ZVZybwqkRw
Jacob Isaaksz van Ruisdael,Baroque,https://artsandculture.google.com/asset/the-jewish-cemetery-jacob-isaaksz-van-ruisdael/fwETNplVEkWtDg
Nicolas Poussin,Baroque,https://artsandculture.google.com/asset/the-companions-of-rinaldo-nicolas-poussin/8QFfkPDScgXjPA
,Baroque,https://artsandculture.google.com/asset/head-of-an-old-man/VgFFuvFOL0cGIw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/the-visitation-rembrandt-harmensz-van-rijn/rwG4eXXOHqxpgQ
Giovanni Battista Tiepolo,Baroque,https://artsandculture.google.com/asset/the-empire-of-flora-giovanni-battista-tiepolo/qQFeIM3bEKbqcA
Samuel van Hoogstraten,Baroque,https://artsandculture.google.com/asset/perspective-view-with-a-woman-reading-a-letter-hoogstraten-samuel-van/mAEYSKOXVLQX9A
Bartholomeus van Bassen,Baroque,https://artsandculture.google.com/asset/interior-of-the-great-hall-on-the-binnenhof-in-the-hague-during-the-great-assembly-of-the-states-general-in-1651-bassen-bartholomeus-van/TAFQlUAFIIHlCQ
Benedetto Gennari,Baroque,https://artsandculture.google.com/asset/cleopatra-benedetto-gennari-1633–1715-italian-active-in-britain-1674–89/7AGPGfxjwYNVdA
Abraham Bloemaert,Baroque,https://artsandculture.google.com/asset/youths-playing-with-the-cat/VAETAJxmw5mVIQ
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/rubens-his-wife-helena-fourment-1614–1673-and-their-son-frans-1633–1678-peter-paul-rubens/xgFC_TOdAAR2nQ
Aelbert Cuyp,Baroque,https://artsandculture.google.com/asset/landscape-with-the-flight-into-egypt-aelbert-cuyp/0wHTPcWdPKXuyQ
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/the-concord-of-the-state/VwEVHg6DKQIXwg
Frans Hals,Baroque,https://artsandculture.google.com/asset/petrus-scriverius-1576–1660-frans-hals/IwHkJDoIWtsyfw
Jacob van Ruisdael,Baroque,https://artsandculture.google.com/asset/edge-of-a-forest-with-a-grainfield-jacob-van-ruisdael/0AFcxm5aONVGMw
Abraham Janssens,Baroque,https://artsandculture.google.com/asset/the-sibyl-agrippina-attributed-to-abraham-janssens-i/qgGo_ZGHn2Wd1Q
Pieter de Grebber,Baroque,https://artsandculture.google.com/asset/mother-and-child-pieter-fransz-de-grebber/MgGMooksZToBJA
Adam Pynacker,Baroque,https://artsandculture.google.com/asset/boatmen-moored-on-the-shore-of-an-italian-lake-adam-pijnacker/gAHdsT7ZuHRixQ
Carel Fabritius,Baroque,https://artsandculture.google.com/asset/mercury-and-argus-carel-fabritius/JgG_u_cBlA_0sg
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/study-of-two-heads-peter-paul-rubens/2AEGadfshbh0Dg
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/virgin-with-child-virgin-of-the-napkin/NQF9o3EtKsrleA
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/anne-of-austria-1601-1666-wife-of-louis-xiii-king-of-france-workshop-of-peter-paul-rubens/GQFkwBv1m8gb_A
Jan Steen,Baroque,https://artsandculture.google.com/asset/the-doctor-s-visit/CAFUBi_uKbd6Vw
Gerard ter Borch,Baroque,https://artsandculture.google.com/asset/curiosity-gerard-ter-borch-the-younger/fQHsNhReAjjtkw
Willem van de Velde the Younger,Baroque,https://artsandculture.google.com/asset/entrance-to-a-dutch-port-willem-van-de-velde-ii/lAGkEHB8j6BKnw
Jan Steen,Baroque,https://artsandculture.google.com/asset/rhetoricians-at-a-window/XQFMQrag77Jl6A
Govert Flinck,Baroque,https://artsandculture.google.com/asset/mercury-argus-and-io-govert-flinck/ngEDH40RiZemqQ
Jacob Jordaens,Baroque,https://artsandculture.google.com/asset/satyr-and-the-peasant-jacob-jordaens/MwEwlIfK72Vg0g
David Teniers the Younger,Baroque,https://artsandculture.google.com/asset/the-alchemist-teniers-the-younger-david/owGC2oTykBxyeg
Adriaen Hanneman,Baroque,https://artsandculture.google.com/asset/henry-duke-of-gloucester-adriaen-hanneman/UgEsrX9WQBMTKQ
Caspar de Crayer,Baroque,https://artsandculture.google.com/asset/the-meeting-of-alexander-the-great-and-diogenes-gaspar-de-crayer/5gGDaX-sm_4ARA
Diego Velázquez,Baroque,https://artsandculture.google.com/asset/head-of-a-girl-diego-de-silva-velázquez/pwHs-Nv-VCE6Ow
Annibale Carracci,Baroque,https://artsandculture.google.com/asset/the-burial-of-christ-annibale-carracci/ZgEjD-kDCR1ycA
Claude,Baroque,https://artsandculture.google.com/asset/the-campo-vaccino-rome/jwHxXIOYpdnkQQ
Adriaen van de Venne,Baroque,https://artsandculture.google.com/asset/stadtholder-prince-maurice-lying-in-state-adriaen-pietersz-van-de-venne/QAH-KwlF2JqrmA
Marcantonio Franceschini,Baroque,https://artsandculture.google.com/asset/the-last-communion-of-saint-mary-of-egypt-marcantonio-franceschini/9wGZDCoLnVT3lQ
Caravaggio,Baroque,https://artsandculture.google.com/asset/casino-aurora-painting-by-caravaggio-of-jupiter-neptune-pluto-detail-of-jupiter-with-sphere-caravaggio/VAGEI2fOkxV-PA
Peter Paul Rubens,Baroque,https://artsandculture.google.com/asset/venus-and-adonis-peter-paul-rubens/HgG6SJR8DpmHZw
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/old-woman-praying-rembrandt-harmenssz-van-rijn-1606–1669/pQGEM8ZFFhC2CQ
Gerbrand van den Eeckhout,Baroque,https://artsandculture.google.com/asset/hagar-weeping-gerbrand-van-den-eeckhout/AgFOiM-ftafM5A
Jacob Marrel,Baroque,https://artsandculture.google.com/asset/four-tulips-boter-man-butter-man-joncker-nobleman-grote-geplumaceerde-the-great-plumed-one-and-voorwint-with-the-wind-jacob-marrel/owGapygWidY-nA
Willem van de Velde the Elder,Baroque,https://artsandculture.google.com/asset/the-battle-of-terheide-willem-van-de-velde-i/ggFr4LtzU-XogQ
Willem van Aelst,Baroque,https://artsandculture.google.com/asset/vanitas-flower-still-life-willem-van-aelst/TAEcOR0UnHtdpQ
Francesco Solimena,Baroque,https://artsandculture.google.com/asset/emperor-charles-vi-and-gundacker-count-althann-francesco-solimena/NQEidF-hIxvjcw
Bartolomé Esteban Murillo,Baroque,https://artsandculture.google.com/asset/the-sorrowful-mother/owGsWqH-3GlFTg
Francisco de Zurbarán,Baroque,https://artsandculture.google.com/asset/saint-hugo-in-the-refectory/vwGFvHBxwhzmGw
Charles Le Brun,Baroque,https://artsandculture.google.com/asset/the-descent-from-the-cross-charles-le-brun/pQF1M3Omwlr38w
Jacob van Ruisdael,Baroque,https://artsandculture.google.com/asset/landscape-with-windmills-near-haarlem/2QG3l0_k_wZ-LA
Claudio Coello,Baroque,https://artsandculture.google.com/asset/charles-ii-claudio-coello/vgES3iV82XhpoQ
Thomas Willeboirts Bosschaert,Baroque,https://artsandculture.google.com/asset/dido-und-aeneas-in-der-höhle-thomas-willeboirts-bosschaert/kAFi8IYLsyMmmg
Rembrandt van Rijn,Baroque,https://artsandculture.google.com/asset/aristotle-with-a-bust-of-homer-rembrandt-rembrandt-van-rijn/DAHWMdg-7jqsyw
Giuseppe Crespi,Baroque,https://artsandculture.google.com/asset/jupiter-among-the-corybantes-giuseppe-maria-crespi/xAENBWwJ2ntPdg
